-2.3,0.53,5.11,3.69,3.51,0.22530000000000006,5.808551943537664
-2.362000000000003,0.5389500000000004,4.34,2.81,3.15,0.3,9.888564325766069
0.0,0.6,4.78,4.24,3.15,0.275,11.152757815049796
-2.4,0.574,4.36,3.96,2.76,0.325,-1.8489915577390554
-2.3,0.53,4.76,3.68,3.162000000000002,0.3532916666666668,6.754469457332694
-2.3,0.568,4.78,3.99,3.17,0.17549404761904774,4.448169068426341
-5.0,0.565,4.684367857142853,3.94,3.063099999999998,0.425,45.77613052581581
-2.3,0.53,5.11,3.69,3.51,0.22530000000000006,5.808551943537664
-5.0,0.6,4.78,4.24,3.15,0.4,17.87329698003485
-5.0,0.6,4.78,4.24,3.15,0.35007738095238067,5.132564199804736
-1.4219999999999997,0.53,4.78,3.75,3.1404,0.375,8.834439876662447
-2.3,0.5658349999999996,4.78,3.99,3.17,0.375,10.45562408984915
-5.0,0.565,4.77,3.9916250000000053,3.15,0.15,0.21423730982189326
-2.3285000000000027,0.5634799999999999,5.14,4.95,3.17,0.35,10.731242833693058
-2.3,0.6,5.1,4.17,3.51,0.3,16.464490993342395
-5.0,0.6,4.754392857142846,4.188775000000006,3.15,0.33829166666666644,8.880588546573403
-5.0,0.565,4.76299285714285,3.984225000000005,3.15,0.225,2.6784360011862556
-2.4,0.5728399999999996,4.36,3.96,2.76,0.35,-0.03782979444837439
-0.7109999999999999,0.53,4.78,3.75,3.15,0.24375000000000022,11.271891859371314
-1.5190000000000001,0.53,4.762524999999988,3.714000000000001,3.1539999999999986,0.3,10.007831667173324
-2.377000000000001,0.562,4.771774999999994,4.1158,3.17,0.4,20.346783210302302
-2.3,0.53,4.860999999999997,3.68,3.16,0.35,4.10171419585052
-2.3,0.5693999999999996,4.821399999999991,5.35,2.76,0.2,-1.097181568733015
-2.3,0.53,4.76,3.68,3.162000000000002,0.3532916666666668,6.754469457332694
-2.4,0.574,4.36,3.96,2.76,0.325,-1.8489915577390554
-5.0,0.5658688888888882,4.77,3.99,3.15,0.17784404761904757,0.05147294257098657
-2.427833333333334,0.565,4.78,4.459000000000002,2.76,0.375,13.642620396196563
-2.2,0.546,4.78,4.13,3.07,0.425,39.96780206924919
-2.3,0.5610500000000002,5.11,4.084041666666665,3.51,0.275,7.110301244820746
-2.3,0.5619999999999998,5.14,4.95,3.1584999999999974,0.30536666666666684,16.526789414803034
0.0,0.6,4.785966666666655,4.1483250000000025,3.15,0.2,-2.6556249213084087
0.0,0.5688799999999998,4.78,4.032525000000003,3.15,0.125,-2.1609283264029857
-2.1180000000000025,0.565,4.78,4.623500000000004,2.76,0.25,5.603571874192513
0.0,0.6,4.78,4.24,3.15,0.35,5.834961620877466
-2.3,0.5755899999999998,5.1,3.95,3.498699999999995,0.24781488095238097,3.6517038980398637
-2.3,0.5699150000000001,4.882549999999996,4.043,3.53,0.425,39.168474181826234
0.0,0.5683449999999994,5.003000000000003,3.94,3.370399999999995,0.325,10.612964799299485
0.0,0.53,4.763424999999989,3.75,3.15,0.27452083333333355,12.256647570832126
-2.3,0.565,4.78,4.656600000000005,2.76,0.225,2.7332898355578896
-2.2925000000000013,0.565,4.78,5.35,2.8439999999999963,0.325,15.980562313113474
0.0,0.565,4.77,4.014300000000005,3.1444000000000005,0.35,12.226369372211236
-2.3,0.53,5.11,3.7268842857142848,3.4622999999999955,0.15,2.27123666048118
-2.3,0.5353500000000005,4.34,2.81,3.15,0.30786666666666695,11.935795035513076
-2.3,0.562,5.14,4.95,3.17,0.3,16.026323233712922
-2.93,0.574,4.36,3.96,2.946199999999998,0.175,0.5096197413409248
-2.3,0.568,4.78,3.99,3.17,0.125,4.448169068426341
-2.3,0.53,4.76,3.68,3.163200000000001,0.375,8.060713290625486
-1.8050000000000008,0.5652199999999997,4.78,4.1239000000000035,3.15,0.2852672619047618,20.06214966060629
-2.3,0.5857900000000005,4.9734,4.17,3.51,0.175,0.3450694584515207
-2.4160000000000026,0.5451900000000003,4.34,3.057600000000001,3.15,0.25,9.433702216138418
-0.7899999999999998,0.53,4.766824999999988,3.75,3.15,0.2848958333333335,14.899824632054957
-1.6240000000000003,0.5685599999999996,4.78,3.99,3.180299999999998,0.275,7.496277548711857
-2.3,0.53,5.11,3.69,3.51,0.22530000000000006,5.808551943537664
-2.2080000000000037,0.568,4.78,3.99,3.17,0.18236904761904774,3.6167798587947835
-2.0960000000000027,0.5672699999999996,4.848699999999989,4.085000000000003,3.196299999999999,0.2,0.2317622308617444
-1.6240000000000003,0.5685599999999996,4.78,3.99,3.180299999999998,0.275,7.496277548711857
-2.3,0.5771099999999998,5.1,4.03046071428571,3.5095999999999954,0.2713958333333333,5.703278187723127
-2.3,0.53,5.11,3.69,3.51,0.22530000000000006,5.808551943537664
-2.087833333333332,0.546,4.78,4.13,3.07,0.31950000000000023,16.456670312915424
-2.3,0.53,4.860999999999997,3.68,3.16,0.32529166666666703,3.3263851026263285
-2.0960000000000027,0.5672699999999996,4.848699999999989,4.085000000000003,3.196299999999999,0.2,0.2317622308617444
0.0,0.565,4.77,3.99,3.15,0.325,11.030628587078365
-2.2,0.546,4.78,4.13,3.132599999999996,0.275,8.90654772463609
-5.0,0.565,4.77,3.99,3.15,0.125,0.21423730982189326
-3.5810000000000004,0.5658199999999994,4.710949999999992,3.99,3.1433999999999984,0.2992732142857143,9.034013146685309
-2.0059999999999993,0.546,4.78,4.13,3.07,0.3,16.139387520227665
-5.0,0.5910188888888893,4.749792857142847,4.24,3.15,0.325,4.672937808160078
0.0,0.565,5.1,3.94,3.428799999999995,0.3,16.400520190487114
0.0,0.565,5.1,3.94,3.428799999999995,0.3,16.400520190487114
-2.1180000000000025,0.565,4.78,4.623500000000004,2.76,0.25,5.603571874192513
-2.3,0.568,4.78,3.99,3.17,0.175,4.448169068426341
-2.3,0.6,5.1,4.17,3.51,0.3,16.464490993342395
-1.1599999999999995,0.585,5.031100000000005,3.84,3.32,0.2,0.4866460943420516
-2.3,0.568,4.793799999999988,3.99,3.17,0.17524404761904777,3.7180830840444252
-2.3,0.5700599999999997,4.78,4.001399999999998,3.64,0.25,4.372612920815886
0.0,0.5652199999999995,4.77,3.9996500000000044,3.15,0.30641904761904737,13.545525407810258
-2.3,0.5619999999999998,5.14,4.95,3.1584999999999974,0.30536666666666684,16.526789414803034
-4.082999999999999,0.5727199999999998,4.657099999999996,4.144199999999999,2.73,0.3,8.639452446356579
-5.0,0.565,4.753692857142849,4.038125000000004,3.15,0.375,14.220735455261238
-2.0483333333333347,0.569,4.78,4.089400000000002,3.64,0.45,39.82123353103801
0.0,0.5665899999999998,4.77,3.99,3.15,0.45,40.87272836024241
-5.0,0.5658688888888882,4.77,3.99,3.15,0.17784404761904757,0.05147294257098657
-2.3,0.565,4.971800000000001,4.052366666666663,3.4405999999999954,0.29077777777777764,18.41480234612735
-1.652166666666668,0.6,4.78,4.24,3.2232999999999965,0.15,4.11199503212384
-2.4160000000000026,0.5451900000000003,4.34,3.057600000000001,3.15,0.25,9.433702216138418
-2.4,0.561015,4.855400000000004,3.84,3.32,0.3,9.249622520647149
-2.3,0.5755899999999998,5.1,3.95,3.498699999999995,0.24781488095238097,3.6517038980398637
-2.3,0.5700599999999997,4.78,4.001399999999998,3.64,0.25,4.372612920815886
0.0,0.565,5.1,3.94,3.51,0.2,-0.5315793555941808
-2.3,0.562,5.090999999999991,4.95,3.2348999999999966,0.2844361111111112,17.47474848363071
0.0,0.53,4.78,3.75,3.15,0.175,3.5859147363031227
-2.3,0.5700599999999997,4.78,4.001399999999998,3.64,0.25,4.372612920815886
